Command: 'C:\Users\Hu\Desktop\璁烘枃\CED_schedule_Final\build_ablation\Release\CED_Schedule.exe' --solver CCHIHH --stable --resample_gate 15 --cchihh_no_blocks --seed 10 --generations 10000 --log_every 50 --data_dir 'C:\Users\Hu\Desktop\璁烘枃\CED_schedule_Final\data' --data_file data_matrix_T200_E100_D300.txt --cnum 100 --enum 100 --dnum 300 --tnum 200 --mopt 5
=== CED_Schedule Configuration ===
Data directory: "C:\\Users\\Hu\\Desktop\\论文\\CED_schedule_Final\\data"
Data file: data_matrix_T200_E100_D300.txt
Generations: 10000
Population size: 40
Random seed: 10
Pini (heuristic prob): 0.4
Objective alpha: 0.5
Solver: CCHIHH
Cnum/Enum/Dnum/Tnum/Mopt: 100/100/300/200/5
Migration: disabled
Stable mode: enabled
  resample_gate=15 reward_clip=0.2 eps0=0.2 eps_min=0.02 eps_k=0.01 lr0=0.05 lr_k=0.002
CCHIHH gate: enabled
CCHIHH blocks: disabled
CCHIHH migration: enabled
CCHIHH bandit: enabled
CCHIHH fixed ops: disabled
=================================
[Initial] Loading data from: "C:\\Users\\Hu\\Desktop\\论文\\CED_schedule_Final\\data\\data_matrix_T200_E100_D300.txt"
[Normalization] f1_ref (makespan) = 22665.1
[Normalization] f2_ref (energy) = 1882.1
[Normalization] alpha = 0.5

=== Running CC-HIHH-UCB Solver ===
[CC-HIHH] Initializing solver...
  CE_Tnum=200, M_Jnum=200, M_OPTnum=5, ops=1000
  Nvar=2400, popsize=40, nSubpop=8
  Full-space block: len=2400
[CC-HIHH] Initial evaluation...
[CC-HIHH] Initial gbest_fit = 0.0939408
Gen 50: best_fit = 0.0825421
Gen 100: best_fit = 0.0794847
Gen 150: best_fit = 0.0774764
Gen 200: best_fit = 0.0757364
Gen 250: best_fit = 0.0736425
Gen 300: best_fit = 0.0720646
Gen 350: best_fit = 0.0697308
Gen 400: best_fit = 0.0687459
Gen 450: best_fit = 0.0683626
Gen 500: best_fit = 0.067254
Gen 550: best_fit = 0.0661522
Gen 600: best_fit = 0.0655927
Gen 650: best_fit = 0.0650107
Gen 700: best_fit = 0.0639908
Gen 750: best_fit = 0.0636023
Gen 800: best_fit = 0.0625035
Gen 850: best_fit = 0.0617324
Gen 900: best_fit = 0.0615578
Gen 950: best_fit = 0.0607494
Gen 1000: best_fit = 0.0605499
Gen 1050: best_fit = 0.0600675
Gen 1100: best_fit = 0.0597753
Gen 1150: best_fit = 0.0595596
Gen 1200: best_fit = 0.0579973
Gen 1250: best_fit = 0.0575893
Gen 1300: best_fit = 0.0571368
Gen 1350: best_fit = 0.0567739
Gen 1400: best_fit = 0.0565321
Gen 1450: best_fit = 0.056328
Gen 1500: best_fit = 0.0561488
Gen 1550: best_fit = 0.0560153
Gen 1600: best_fit = 0.0559024
Gen 1650: best_fit = 0.055449
Gen 1700: best_fit = 0.0549025
Gen 1750: best_fit = 0.0547215
Gen 1800: best_fit = 0.054104
Gen 1850: best_fit = 0.0537195
Gen 1900: best_fit = 0.0535858
Gen 1950: best_fit = 0.0531172
Gen 2000: best_fit = 0.0529112
Gen 2050: best_fit = 0.0526972
Gen 2100: best_fit = 0.052489
Gen 2150: best_fit = 0.0523045
Gen 2200: best_fit = 0.0520788
Gen 2250: best_fit = 0.0516592
Gen 2300: best_fit = 0.0514345
Gen 2350: best_fit = 0.0513349
Gen 2400: best_fit = 0.0511985
Gen 2450: best_fit = 0.0508822
Gen 2500: best_fit = 0.0507362
Gen 2550: best_fit = 0.0506855
Gen 2600: best_fit = 0.0505756
Gen 2650: best_fit = 0.0503617
Gen 2700: best_fit = 0.0500998
Gen 2750: best_fit = 0.049878
Gen 2800: best_fit = 0.0497165
Gen 2850: best_fit = 0.049423
Gen 2900: best_fit = 0.0493632
Gen 2950: best_fit = 0.0491785
Gen 3000: best_fit = 0.0490061
Gen 3050: best_fit = 0.0488733
Gen 3100: best_fit = 0.0484305
Gen 3150: best_fit = 0.0483771
Gen 3200: best_fit = 0.0483583
Gen 3250: best_fit = 0.0481094
Gen 3300: best_fit = 0.0479548
Gen 3350: best_fit = 0.0478914
Gen 3400: best_fit = 0.0477334
Gen 3450: best_fit = 0.047569
Gen 3500: best_fit = 0.0474469
Gen 3550: best_fit = 0.0473454
Gen 3600: best_fit = 0.0472465
Gen 3650: best_fit = 0.0471933
Gen 3700: best_fit = 0.047151
Gen 3750: best_fit = 0.0470306
Gen 3800: best_fit = 0.0468771
Gen 3850: best_fit = 0.0468155
Gen 3900: best_fit = 0.0467691
Gen 3950: best_fit = 0.0467539
Gen 4000: best_fit = 0.0467192
Gen 4050: best_fit = 0.0466759
Gen 4100: best_fit = 0.0466071
Gen 4150: best_fit = 0.0465235
Gen 4200: best_fit = 0.0463978
Gen 4250: best_fit = 0.0463252
Gen 4300: best_fit = 0.0462367
Gen 4350: best_fit = 0.0460338
Gen 4400: best_fit = 0.0459841
Gen 4450: best_fit = 0.045846
Gen 4500: best_fit = 0.0456863
Gen 4550: best_fit = 0.045535
Gen 4600: best_fit = 0.0454883
Gen 4650: best_fit = 0.0453505
Gen 4700: best_fit = 0.0452886
Gen 4750: best_fit = 0.0452701
Gen 4800: best_fit = 0.0452574
Gen 4850: best_fit = 0.0452061
Gen 4900: best_fit = 0.0451298
Gen 4950: best_fit = 0.0450433
Gen 5000: best_fit = 0.0449638
Gen 5050: best_fit = 0.0449266
Gen 5100: best_fit = 0.0448204
Gen 5150: best_fit = 0.0447988
Gen 5200: best_fit = 0.0447268
Gen 5250: best_fit = 0.0446256
Gen 5300: best_fit = 0.0445622
Gen 5350: best_fit = 0.044505
Gen 5400: best_fit = 0.0444553
Gen 5450: best_fit = 0.0443879
Gen 5500: best_fit = 0.0443495
Gen 5550: best_fit = 0.0442955
Gen 5600: best_fit = 0.0442581
Gen 5650: best_fit = 0.0441728
Gen 5700: best_fit = 0.0440937
Gen 5750: best_fit = 0.044045
Gen 5800: best_fit = 0.0438977
Gen 5850: best_fit = 0.0438711
Gen 5900: best_fit = 0.0438447
Gen 5950: best_fit = 0.0436716
Gen 6000: best_fit = 0.0434497
Gen 6050: best_fit = 0.0433816
Gen 6100: best_fit = 0.0433732
Gen 6150: best_fit = 0.0433095
Gen 6200: best_fit = 0.0432539
Gen 6250: best_fit = 0.0431669
Gen 6300: best_fit = 0.0431275
Gen 6350: best_fit = 0.0430516
Gen 6400: best_fit = 0.0429224
Gen 6450: best_fit = 0.0428932
Gen 6500: best_fit = 0.0428713
Gen 6550: best_fit = 0.0428083
Gen 6600: best_fit = 0.0428069
Gen 6650: best_fit = 0.0427695
Gen 6700: best_fit = 0.0427523
Gen 6750: best_fit = 0.0427336
Gen 6800: best_fit = 0.0427314
Gen 6850: best_fit = 0.0426834
Gen 6900: best_fit = 0.042627
Gen 6950: best_fit = 0.0426163
Gen 7000: best_fit = 0.0425859
Gen 7050: best_fit = 0.0425765
Gen 7100: best_fit = 0.0425707
Gen 7150: best_fit = 0.0425154
Gen 7200: best_fit = 0.0424657
Gen 7250: best_fit = 0.0423988
Gen 7300: best_fit = 0.0423915
Gen 7350: best_fit = 0.0423714
Gen 7400: best_fit = 0.0423647
Gen 7450: best_fit = 0.0423492
Gen 7500: best_fit = 0.0423463
Gen 7550: best_fit = 0.0423412
Gen 7600: best_fit = 0.0422611
Gen 7650: best_fit = 0.04224
Gen 7700: best_fit = 0.0422272
Gen 7750: best_fit = 0.0421776
Gen 7800: best_fit = 0.0421225
Gen 7850: best_fit = 0.0421171
Gen 7900: best_fit = 0.0420938
Gen 7950: best_fit = 0.0420923
Gen 8000: best_fit = 0.0420865
Gen 8050: best_fit = 0.0420584
Gen 8100: best_fit = 0.042049
Gen 8150: best_fit = 0.0420451
Gen 8200: best_fit = 0.0420107
Gen 8250: best_fit = 0.0419861
Gen 8300: best_fit = 0.0419717
Gen 8350: best_fit = 0.0419703
Gen 8400: best_fit = 0.0419578
Gen 8450: best_fit = 0.0419549
Gen 8500: best_fit = 0.0418742
Gen 8550: best_fit = 0.0418595
