Command: 'C:\Users\Hu\Desktop\璁烘枃\CED_schedule_Final\build_ablation\Release\CED_Schedule.exe' --solver GDE --seed 8 --generations 10000 --log_every 50 --data_dir 'C:\Users\Hu\Desktop\璁烘枃\CED_schedule_Final\data' --data_file data_matrix_T200_E100_D300.txt --cnum 100 --enum 100 --dnum 300 --tnum 200 --mopt 5
=== CED_Schedule Configuration ===
Data directory: "C:\\Users\\Hu\\Desktop\\论文\\CED_schedule_Final\\data"
Data file: data_matrix_T200_E100_D300.txt
Generations: 10000
Population size: 40
Random seed: 8
Pini (heuristic prob): 0.4
Objective alpha: 0.5
Solver: GDE
Cnum/Enum/Dnum/Tnum/Mopt: 100/100/300/200/5
Migration: disabled
=================================
[Initial] Loading data from: "C:\\Users\\Hu\\Desktop\\论文\\CED_schedule_Final\\data\\data_matrix_T200_E100_D300.txt"
[Normalization] f1_ref (makespan) = 22665.1
[Normalization] f2_ref (energy) = 1883.51
[Normalization] alpha = 0.5
Gen 50: best_fit = 0.0790694
Gen 100: best_fit = 0.0741323
Gen 150: best_fit = 0.0691016
Gen 200: best_fit = 0.065209
Gen 250: best_fit = 0.0626343
Gen 300: best_fit = 0.0609534
Gen 350: best_fit = 0.0593622
Gen 400: best_fit = 0.0577787
Gen 450: best_fit = 0.056461
Gen 500: best_fit = 0.0551507
Gen 550: best_fit = 0.0544312
Gen 600: best_fit = 0.0535483
Gen 650: best_fit = 0.0528603
Gen 700: best_fit = 0.052247
Gen 750: best_fit = 0.051152
Gen 800: best_fit = 0.0503889
Gen 850: best_fit = 0.0494747
Gen 900: best_fit = 0.0487338
Gen 950: best_fit = 0.0480227
Gen 1000: best_fit = 0.047281
Gen 1050: best_fit = 0.0469109
Gen 1100: best_fit = 0.0465784
Gen 1150: best_fit = 0.0462053
Gen 1200: best_fit = 0.0459697
Gen 1250: best_fit = 0.0456715
Gen 1300: best_fit = 0.0452255
Gen 1350: best_fit = 0.0450699
Gen 1400: best_fit = 0.0449001
Gen 1450: best_fit = 0.0446184
Gen 1500: best_fit = 0.0444076
Gen 1550: best_fit = 0.0442314
Gen 1600: best_fit = 0.0440002
Gen 1650: best_fit = 0.0436548
Gen 1700: best_fit = 0.0435625
Gen 1750: best_fit = 0.0433724
Gen 1800: best_fit = 0.0433226
Gen 1850: best_fit = 0.0432008
Gen 1900: best_fit = 0.0431035
Gen 1950: best_fit = 0.0430068
Gen 2000: best_fit = 0.0429242
Gen 2050: best_fit = 0.0428172
Gen 2100: best_fit = 0.0425909
Gen 2150: best_fit = 0.0425132
Gen 2200: best_fit = 0.0424032
Gen 2250: best_fit = 0.0423457
Gen 2300: best_fit = 0.042315
Gen 2350: best_fit = 0.0423026
Gen 2400: best_fit = 0.042211
Gen 2450: best_fit = 0.0421633
Gen 2500: best_fit = 0.0419828
Gen 2550: best_fit = 0.041957
Gen 2600: best_fit = 0.0417772
Gen 2650: best_fit = 0.0417438
Gen 2700: best_fit = 0.041708
Gen 2750: best_fit = 0.041591
Gen 2800: best_fit = 0.0415779
Gen 2850: best_fit = 0.0414845
Gen 2900: best_fit = 0.0414245
Gen 2950: best_fit = 0.0412333
Gen 3000: best_fit = 0.0412143
Gen 3050: best_fit = 0.0411963
Gen 3100: best_fit = 0.0411743
Gen 3150: best_fit = 0.0411672
Gen 3200: best_fit = 0.0411491
Gen 3250: best_fit = 0.0410238
Gen 3300: best_fit = 0.0409659
Gen 3350: best_fit = 0.0408737
Gen 3400: best_fit = 0.0408661
Gen 3450: best_fit = 0.0407956
Gen 3500: best_fit = 0.0407438
Gen 3550: best_fit = 0.0406915
Gen 3600: best_fit = 0.0404984
Gen 3650: best_fit = 0.0404442
Gen 3700: best_fit = 0.0404301
Gen 3750: best_fit = 0.0403443
Gen 3800: best_fit = 0.0403371
Gen 3850: best_fit = 0.0403328
Gen 3900: best_fit = 0.0403261
Gen 3950: best_fit = 0.0403128
Gen 4000: best_fit = 0.0402866
Gen 4050: best_fit = 0.0402771
Gen 4100: best_fit = 0.0402714
Gen 4150: best_fit = 0.0402641
Gen 4200: best_fit = 0.0402565
Gen 4250: best_fit = 0.0402459
Gen 4300: best_fit = 0.0402387
Gen 4350: best_fit = 0.0402364
Gen 4400: best_fit = 0.0402358
Gen 4450: best_fit = 0.0402332
Gen 4500: best_fit = 0.0402305
Gen 4550: best_fit = 0.0402279
Gen 4600: best_fit = 0.0402247
Gen 4650: best_fit = 0.0402216
Gen 4700: best_fit = 0.0402093
Gen 4750: best_fit = 0.0402055
Gen 4800: best_fit = 0.0401919
Gen 4850: best_fit = 0.0401885
Gen 4900: best_fit = 0.0401839
Gen 4950: best_fit = 0.0401746
Gen 5000: best_fit = 0.0401721
Gen 5050: best_fit = 0.04016
Gen 5100: best_fit = 0.0401488
Gen 5150: best_fit = 0.0401067
Gen 5200: best_fit = 0.0401031
Gen 5250: best_fit = 0.0400997
Gen 5300: best_fit = 0.0400993
Gen 5350: best_fit = 0.0400974
Gen 5400: best_fit = 0.0400966
Gen 5450: best_fit = 0.0400964
Gen 5500: best_fit = 0.0400942
Gen 5550: best_fit = 0.0400884
Gen 5600: best_fit = 0.0400807
Gen 5650: best_fit = 0.0400804
Gen 5700: best_fit = 0.040078
Gen 5750: best_fit = 0.040077
Gen 5800: best_fit = 0.0400709
Gen 5850: best_fit = 0.0400676
Gen 5900: best_fit = 0.040066
Gen 5950: best_fit = 0.0400524
Gen 6000: best_fit = 0.0400347
Gen 6050: best_fit = 0.0400296
Gen 6100: best_fit = 0.0399878
Gen 6150: best_fit = 0.0399877
Gen 6200: best_fit = 0.0399201
Gen 6250: best_fit = 0.0399189
Gen 6300: best_fit = 0.0398979
Gen 6350: best_fit = 0.0398962
Gen 6400: best_fit = 0.0398587
Gen 6450: best_fit = 0.0398499
Gen 6500: best_fit = 0.0398492
Gen 6550: best_fit = 0.0398483
Gen 6600: best_fit = 0.0398351
Gen 6650: best_fit = 0.0398332
Gen 6700: best_fit = 0.0398306
Gen 6750: best_fit = 0.0398305
Gen 6800: best_fit = 0.0398299
Gen 6850: best_fit = 0.0398287
Gen 6900: best_fit = 0.0398222
Gen 6950: best_fit = 0.0398165
Gen 7000: best_fit = 0.0398098
Gen 7050: best_fit = 0.0398081
Gen 7100: best_fit = 0.0398041
Gen 7150: best_fit = 0.039804
Gen 7200: best_fit = 0.039801
Gen 7250: best_fit = 0.0398009
Gen 7300: best_fit = 0.0397905
Gen 7350: best_fit = 0.0397868
Gen 7400: best_fit = 0.0397845
Gen 7450: best_fit = 0.039773
Gen 7500: best_fit = 0.0397705
Gen 7550: best_fit = 0.0397698
Gen 7600: best_fit = 0.0397675
Gen 7650: best_fit = 0.0397672
Gen 7700: best_fit = 0.0397667
Gen 7750: best_fit = 0.0397241
Gen 7800: best_fit = 0.0397176
Gen 7850: best_fit = 0.0397156
Gen 7900: best_fit = 0.0397154
Gen 7950: best_fit = 0.039715
Gen 8000: best_fit = 0.0397142
Gen 8050: best_fit = 0.0397139
Gen 8100: best_fit = 0.0397135
Gen 8150: best_fit = 0.0397135
Gen 8200: best_fit = 0.0397124
Gen 8250: best_fit = 0.0397058
Gen 8300: best_fit = 0.0397054
Gen 8350: best_fit = 0.0397047
Gen 8400: best_fit = 0.0397047
Gen 8450: best_fit = 0.0397045
Gen 8500: best_fit = 0.0396982
Gen 8550: best_fit = 0.039695
Gen 8600: best_fit = 0.0396921
Gen 8650: best_fit = 0.0396921
Gen 8700: best_fit = 0.0396916
Gen 8750: best_fit = 0.0396913
Gen 8800: best_fit = 0.0396796
Gen 8850: best_fit = 0.039673
Gen 8900: best_fit = 0.0396662
Gen 8950: best_fit = 0.0396656
Gen 9000: best_fit = 0.0396643
Gen 9050: best_fit = 0.0396603
Gen 9100: best_fit = 0.0396566
Gen 9150: best_fit = 0.0396566
Gen 9200: best_fit = 0.0396502
Gen 9250: best_fit = 0.0396499
Gen 9300: best_fit = 0.0396499
Gen 9350: best_fit = 0.0396495
Gen 9400: best_fit = 0.0396375
Gen 9450: best_fit = 0.0396375
Gen 9500: best_fit = 0.0396364
Gen 9550: best_fit = 0.0396362
Gen 9600: best_fit = 0.0396351
Gen 9650: best_fit = 0.0396351
Gen 9700: best_fit = 0.0396351
Gen 9750: best_fit = 0.0396346
Gen 9800: best_fit = 0.0396345
Gen 9850: best_fit = 0.0396345
Gen 9900: best_fit = 0.0396285
Gen 9950: best_fit = 0.0396277
Gen 10000: best_fit = 0.0396272

=== Final Results ===
Solver: GDE
Generation = 10000
The best solution = 0.0396272
Time = 123.549 s

exit code 0
